mode,scenario,hazard_map,draw,shapeGroup,dam_cost_ppp2024,dam_area_m2
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,134,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,134,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,135,RUS,7747424336.034324,4977159.7659568805
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,135,CAN,514726924.03835696,65574.49016232314
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,135,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,136,RUS,5093494252.930172,3402129.2497650515
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,136,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,136,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,137,RUS,1987140950.3735602,1292600.7890407657
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,137,CAN,141229871.54319105,18016.502443810637
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,137,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,138,RUS,9057449076.971367,5866137.309155284
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,138,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,138,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,139,RUS,87657883863.13647,55136437.44605191
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,139,CAN,461360895.8076704,58589.85901271435
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,139,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,140,RUS,18069345444.22943,11891250.589445801
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,140,CAN,141229871.54319105,18016.502443810637
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,140,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,141,RUS,1120328606.7023659,672003.962999176
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,141,CAN,430838652.94397,54720.28951771533
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,141,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,142,RUS,1977632697.4306536,1283693.8970673927
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,142,CAN,454224952.37737423,57591.77472476205
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,142,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,143,RUS,94764406466.67029,59561037.80221058
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,143,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,143,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,144,RUS,1871669768.1364574,1199417.8818748745
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,144,CAN,454224952.37737423,57591.77472476205
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,144,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,145,RUS,26885590175.135414,17591306.139292076
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,145,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,145,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,146,RUS,1957562805.3178213,1269410.9298884438
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,146,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,146,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,147,RUS,120872595409.10648,76517302.80025563
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,147,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,147,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,148,RUS,1431413699.0715015,898522.1978731608
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,148,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,148,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,149,RUS,81105508817.42334,51132307.575704336
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,149,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,149,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,150,RUS,8511685188.086346,5448145.46760738
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,150,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,150,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,151,RUS,2701996870.818478,1779954.357372523
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,151,CAN,141229871.54319105,18016.502443810637
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,151,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,152,RUS,5240461868.335775,3495161.9772940245
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,152,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,152,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,153,RUS,80123055549.10316,50498624.87510598
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,153,CAN,141229871.54319105,18016.502443810637
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,153,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,154,RUS,88785790278.51738,55843807.039877065
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,154,CAN,141229871.54319105,18016.502443810637
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,154,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,155,RUS,50682291602.23454,32812328.757462863
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,155,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,155,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,156,RUS,115700307667.31348,72732579.43635249
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,156,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,156,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,157,RUS,69995325750.39879,44801700.73393549
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,157,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,157,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,158,RUS,92354187226.22246,58073604.653708845
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,158,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,158,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,159,RUS,8131230370.911235,5217851.099930958
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,159,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,159,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,160,RUS,17613285124.97622,11586954.405756764
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,160,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,160,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,161,RUS,3767711804.885395,2623510.3679130026
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,161,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,161,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,162,RUS,51058401295.123695,33055482.616075348
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,162,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,162,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,163,RUS,119175490050.1269,75235540.94201767
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,163,CAN,319376638.5627857,40515.35396772605
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,163,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,164,RUS,22122910714.951206,14500952.484096082
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,164,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,164,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,165,RUS,1976412682.1977284,1283325.4429358528
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,165,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,165,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,166,RUS,54081209119.01977,34984340.833041996
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,166,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,166,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,167,RUS,10397990220.676537,6792059.465013824
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,167,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,167,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,168,RUS,1976412682.1977284,1283325.4429358528
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,168,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,168,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,169,RUS,10275286683.751041,6706378.356661858
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,169,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,169,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,170,RUS,1415050522.4263887,884744.6819159259
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,170,CAN,514726924.03835696,65574.49016232314
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,170,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,171,RUS,1201549666.9769716,708656.6377398206
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,171,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,171,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,172,RUS,42028772444.064026,27274642.181759827
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,172,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,172,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,173,RUS,1987140950.3735602,1292600.7890407657
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,173,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,173,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,174,RUS,55407948588.80687,35735862.507613085
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,174,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,174,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,175,RUS,88709738706.84763,55797766.18382929
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,175,CAN,141229871.54319105,18016.502443810637
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,175,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,176,RUS,9057351097.134413,5866060.556162438
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,176,CAN,141229871.54319105,18016.502443810637
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,176,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,177,RUS,3714605061.907804,2594370.7362747784
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,177,CAN,141229871.54319105,18016.502443810637
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,177,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,178,RUS,1131547074.348074,677600.3863287825
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,178,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,178,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,179,RUS,86865310056.73067,54566775.79738464
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,179,CAN,455609645.24557537,57806.637879659545
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,179,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,180,RUS,1998047331.5952835,1301952.6364464308
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,180,CAN,427962023.5418328,54274.94783692393
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,180,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,181,RUS,8096403508.585382,5194062.912346007
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,181,CAN,427962023.5418328,54274.94783692393
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,181,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,182,RUS,91953312840.34557,57792350.19718922
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,182,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,182,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,183,RUS,1120466256.0535421,672066.7635517875
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,183,CAN,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,183,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,184,RUS,2057148883.4995384,1324908.79387256
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,184,CAN,319376638.5627857,40515.35396772605
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,184,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,185,RUS,93099666936.0393,58532219.34523927
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,185,CAN,174556213.81851593,22561.42397116391
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,185,USA,0.0,0.0
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,186,RUS,1201549666.9769716,708656.6377398206
B3_ADD_OCCUPANCY_COSTS,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,186,CAN,174556213.81851593,22561.42397116391
