mode,scenario,hazard_map,draw,shapeGroup,dam_cost_usd2024,dam_area_m2
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,32,CAN,1022131355.5312911,132193.7067438919
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,32,USA,9307492961.54449,2400615.054304291
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,33,RUS,73644365670.20735,50672080.064880006
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,33,CAN,1038581280.0460582,134349.38710458655
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,33,USA,8972299352.461287,2316864.7374786283
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,34,RUS,71329244507.90266,49394938.60159665
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,34,CAN,985149951.4180589,127177.93404632634
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,34,USA,9568266416.92171,2473058.0638817875
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,35,RUS,69171869032.77834,47533347.10838209
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,35,CAN,923929029.2574469,119623.98407265851
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,35,USA,8726837458.111002,2242694.609698575
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,36,RUS,54487547516.45074,37330138.32939064
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,36,CAN,671757391.7081423,87136.60659720126
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,36,USA,7097657669.266775,1811679.1560231238
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,37,RUS,56574828347.675606,38744167.49319466
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,37,CAN,673787935.6620649,87446.23817325853
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,37,USA,7534304640.638625,1918904.926625091
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,38,RUS,65804194587.49402,44911440.81360872
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,38,CAN,868885116.685756,112781.61636856482
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,38,USA,7702624576.147727,1970867.1560336892
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,39,RUS,72289019085.25124,49108517.33393332
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,39,CAN,975122209.2449381,126744.72793695753
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,39,USA,7778584583.804699,1988060.1961002706
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,40,RUS,70599487383.87204,47796894.14782741
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,40,CAN,922140001.810597,120052.43744666093
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,40,USA,7487509332.491871,1904567.3838225375
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,41,RUS,65096382971.44297,44586798.980783805
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,41,CAN,842497843.4742721,109240.38986996582
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,41,USA,8116179648.23212,2077776.4363704151
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,42,RUS,72727171553.43315,49681231.77015843
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,42,CAN,984363206.2323668,127696.29804493046
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,42,USA,8409336470.549583,2156798.3935888465
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,43,RUS,55119759057.19099,37273508.82910825
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,43,CAN,640659979.9278947,83590.17400522441
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,43,USA,6419438063.024205,1619513.1254600442
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,44,RUS,69946519000.98401,48211394.102856554
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,44,CAN,946757826.0377976,122436.47521272594
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,44,USA,9043178985.5794,2329425.2366522234
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,45,RUS,68702076782.549774,46725204.63913655
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,45,CAN,910109004.2332927,118273.86180741116
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,45,USA,7651971589.894249,1954337.3005924218
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,46,RUS,70184291305.42554,47663461.13602316
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,46,CAN,931984578.4807346,121175.1266083171
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,46,USA,7642845809.559501,1950568.9698571668
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,47,RUS,70721364060.73372,48508049.854833685
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,47,CAN,961569526.3463383,124558.5613371122
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,47,USA,8578788596.775925,2205615.0775692626
