mode,scenario,hazard_map,draw,shapeGroup,shapeName,dam_cost_usd2024,dam_area_m2
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Nenets,5595744632.973489,3257331.5416976744
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Krasnoyarsk Krai,4328053980.824094,3773193.7668189816
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Yamalo-Nenets,43202251235.209305,28221146.939241294
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Kamchatka Krai,1346848332.1548526,586255.2189944374
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Komi Republic,7628566705.735408,6545026.8488978185
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Murmansk,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Arkhangelsk,131126019.23451412,115452.67220573443
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Northwest Territories,947424241.1166402,121603.52468460318
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Newfoundland and Labrador,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Yukon,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Quebec,5501948.475204879,765.9393283843804
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Nunavut,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,USA,Alaska,9452239231.396748,2461578.9089218955
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Magadan,1333782412.5227687,749990.9585770485
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Sakha Republic,820960848.3851155,501468.94012813584
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Khanty-Mansi,6169381289.179899,5408830.898300896
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Chukotka,987260778.9594688,291740.11217180867
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Nenets,5596919011.248782,3258064.102592949
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Krasnoyarsk Krai,4306762427.97477,3752666.679112553
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Yamalo-Nenets,43217134109.00808,28231439.45299996
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Kamchatka Krai,1355316207.813394,590219.6422610548
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Komi Republic,7630785976.992713,6547192.58859517
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Murmansk,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Arkhangelsk,129444621.66203247,113751.34021229674
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Northwest Territories,932495811.6544404,119806.68987605273
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Newfoundland and Labrador,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Yukon,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Quebec,5501948.475204879,765.9393283843804
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Nunavut,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,USA,Alaska,9511336231.667736,2478322.2498773043
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Magadan,1332452957.6235402,749098.9432014951
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Sakha Republic,826971578.933184,505785.514030299
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Khanty-Mansi,6169223819.564379,5408676.541014318
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Chukotka,995686455.0414304,294284.88333566784
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Nenets,5584226035.386086,3250146.4001308484
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Krasnoyarsk Krai,4313430550.701532,3759095.3854177217
